ID,Measure Body Length,Length (mm),Measure Eye Diameter,Eye size (mm),Measure Dorsal Fin Anterior Maximum,Measure Dorsal Fin Minimum,Measure Dorsal Fin Posterior Maximum,Fin indentation ratio,Measure Yolk Width,Measure Yolk Height,Yolk volume (mm2),Jaw gape (um),body weight,yolk weight,total weight,% yolk weight,treatment group,age,,,,,,
F226-2,16309.19859,16.30919859,1112.848516,,352.7042719,167.9544152,487.9538264,0.399578415,1351.915678,929.552204,3.947961376,,1.96,0,1.96,0,8A,14,,,,,,
F299-1,15360.96731,15.36096731,1115.510812,,490.377399,143.8569697,523.181022,0.283865176,1314.147394,828.4246155,3.420161224,1.386634845,2.02,0,2.02,0,8A,14,,,,,,
F299-2,15328.97401,15.32897401,1086.177509,,477.220632,211.8511751,576.6703873,0.402036209,880.6086463,725.7949101,2.007919833,1.398090692,1.97,0,1.97,0,8A,14,,,,,,
F323-1,16361.98641,16.36198641,1200.420474,,417.9928367,173.3848473,477.9061275,0.387063395,1169.163499,1300.384624,4.776354801,1.077075099,2.43,0,2.43,0,8B,14,,,,,,
F323-10,16515.02931,16.51502931,1256.149059,,513.7535731,229.7575826,552.7530704,0.430860106,2147.408042,876.5206017,5.913249575,1.12055336,1.28,0,1.28,0,8B,14,,,,,,
F323-11,16341.53019,16.34153019,1325.585939,,536.6623097,307.710524,618.3378415,0.532832006,NM,NM,0,1.112648221,2.47,0,2.47,0,8B,14,,,,,,
F323-12,15084.19714,15.08419714,1096.830728,,486.2460609,132.4705975,509.6542476,0.266031843,NM,NM,0,1.26284585,2.41,0,2.41,0,8B,14,,,,,,
F323-13,15619.26634,15.61926634,1107.30436,,554.9826258,176.9174805,475.8048462,0.343266649,998.9202658,708.7166293,2.22409305,1.365612648,1.94,0,1.94,0,8B,14,,,,,,
F323-14,15747.30385,15.74730385,1166.635316,,544.4229071,157.751398,491.313937,0.304616755,1168.30647,908.2316688,3.333518954,1.16798419,2.09,0,2.09,0,8B,14,,,,,,
F323-15,14880.00529,14.88000529,1070.721853,,366.0376364,210.891849,540.7905676,0.46511974,1847.268197,859.4773343,4.987855778,1.278656126,2.41,0,2.41,0,8B,14,,,,,,
F323-16,16343.26988,16.34326988,1190.500593,,616.2914058,164.3574758,603.4866775,0.269487504,1917.812654,977.3513136,5.88852315,1.128458498,1.58,0,1.58,0,8B,14,,,,,,
F323-3,15828.52032,15.82852032,1155.866646,,391.4903466,171.7674343,471.3617965,0.398138744,2085.547873,881.0225268,5.772403511,0.998023715,2.75,0,2.75,0,8B,14,,,,,,
F323-4,16268.13546,16.26813546,1142.196415,,424.2091651,117.6760766,529.2716121,0.246834712,2456.43957,949.8033865,7.329752397,0.970355731,2.41,0,2.41,0,8B,14,,,,,,
F323-5,16019.94271,16.01994271,1135.313746,,466.7664903,209.6589063,643.0609804,0.377822521,2602.151948,958.8490924,7.838490208,1.171936759,1.7,0,1.7,0,8B,14,,,,,,
F323-6,15600.23968,15.60023968,1069.785688,,549.3708213,151.3937517,446.1458929,0.3041511,3512.612249,931.0489248,10.27429947,1.199604743,1.54,0,1.54,0,8B,14,,,,,,
F323-7,16786.59184,16.78659184,1151.629314,,503.2748731,172.4493254,577.289982,0.319183665,4099.210257,792.7650752,10.20925873,1.132411067,2.08,0,2.08,0,8B,14,,,,,,
F323-8,14818.267,14.818267,1113.946232,,527.288748,187.6393363,509.4077411,0.361994737,1385.051487,835.1106474,3.633786814,1.171936759,2.06,0,2.06,0,8B,14,,,,,,
F323-9,14660.06741,14.66006741,1049.286652,,500.0518468,229.5810661,610.1794453,0.413573402,2039.859828,761.5202244,4.880128671,1.211462451,2.58,0,2.58,0,8B,14,,,,,,
F325-1,15809.48227,15.80948227,1140.11527,,315.6908144,289.9855906,420.7846908,0.787495548,2426.74515,1067.682286,8.1398371,1.088932806,3.04,0,3.04,0,8B,14,,,,,,
F325-2,16017.58713,16.01758713,1032.757979,,617.4409961,125.0729407,519.9571812,0.219928154,2444.698924,920.2028438,7.067380247,1.191699605,2.47,0,2.47,0,8B,14,,,,,,
F325-3,16799.73299,16.79973299,1152.282056,,574.8544636,125.0466087,602.7788047,0.212369355,2004.649637,940.8544603,5.925301226,1.247035573,2,0,2,0,8B,14,,,,,,
F325-4,15348.94707,15.34894707,1151.701266,,465.4255221,180.6727012,400.6184856,0.417236768,1571.102826,1044.047588,5.153169289,1.116600791,1.89,0,1.89,0,8B,14,,,,,,
F331-1,17189.81143,17.18981143,1126.438656,,623.6055588,161.1943816,717.7919377,0.240337979,NM,NM,0,1.8,2.49,0,2.49,0,8B,14,,,,,,
F331-2,16744.48395,16.74448395,1240.249758,,576.4866482,122.1174538,648.6694317,0.199350035,NM,NM,0,1.59,2.33,0,2.33,0,8B,14,,,,,,
F331-3,18054.13376,18.05413376,1282.493606,,617.5874415,117.6926446,755.6053853,0.171414593,NM,NM,0,1.51,2.74,0,2.74,0,8B,14,,,,,,
F331-4,17126.66472,17.12666472,1173.565562,,719.1692485,223.6451518,702.5679459,0.314608287,2275.953804,885.0093753,6.327917668,1.71,2.42,0,2.42,0,8B,14,,,,,,
F331-5,15642.39933,15.64239933,1109.568056,,595.8526143,242.5075525,574.0947256,0.414561484,1313.296876,756.9542408,3.123072338,1.53,1.71,0,1.71,0,8B,14,,,,,,
F331-6,16275.00365,16.27500365,1143.270428,,654.7977538,152.9092617,667.9064285,0.231207043,1613.40766,812.2186432,4.11686451,1.74,2.24,0,2.24,0,8B,14,,,,,,
F331-7,16892.35969,16.89235969,1128.409968,,635.4750478,215.6321887,693.3453824,0.324546769,1404.222447,823.9294361,3.634757455,1.7,2.44,0,2.44,0,8B,14,,,,,,
F331-8,17825.43613,17.82543613,1154.331411,,515.5493814,108.8364399,679.2649537,0.182181343,NM,NM,0,1.62,2.35,0,2.35,0,8B,14,,,,,,
F331-9,16492.58681,16.49258681,1163.276472,,513.1913473,101.2118902,610.780908,0.180096777,1289.905734,764.4552014,3.097843822,1.59,2.13,0,2.13,0,8B,14,,,,,,
F22-9.jpg,12303.78499,12.30378499,953.5312803,0.95353128,280.3639555,185.6006153,332.9243178,0.605263865,2352.214284,1616.058952,11.94217932,0.74,0.91,0.58,1.49,38.9261745,2,0,,,,,,
F23-1.jpg,12678.90259,12.67890259,937.7647898,0.93776479,392.9184533,151.8183682,386.9897846,0.389323669,1880.570879,1624.799892,9.599289603,0.79,1.03,,,,2,0,,,,,,
F23-11.jpg,13863.0387,13.8630387,947.1889766,0.947188977,425.4146396,202.6747247,524.724219,0.426621273,1907.580571,1155.976757,6.927579178,1.2,1.54,0.14,1.68,8.333333333,2,0,,,,,,
F23-12.jpg,13568.81156,13.56881156,914.1129714,0.914112971,541.3989587,295.4682756,511.999148,0.560981216,1573.49579,1095.575129,5.415733131,1.08,1.32,0.11,1.43,7.692307692,2,0,,,,,,
F23-2.jpg,13802.8372,13.8028372,988.9391558,0.988939156,424.7342168,208.6618732,385.6983903,0.514939481,1649.34856,1394.893444,7.227747704,0.77,1.42,0.28,1.7,16.47058824,2,0,,,,,,
F23-3.jpg,12988.37406,12.98837406,971.5461737,0.971546174,NM,NM,NM,,1807.422409,1040.920792,5.910535795,0.8,1.28,0.29,1.57,18.47133758,2,0,,,,,,
F23-4.jpg,13827.21048,13.82721048,1034.305863,1.034305863,377.8019459,295.1353457,488.354954,0.68148241,1484.625642,1226.791521,5.721860016,0.79,1.42,0.1,1.52,6.578947368,2,0,,,,,,
F23-5.jpg,13309.25832,13.30925832,983.979433,0.983979433,367.4186052,242.9571852,493.4449728,0.564449911,1418.491162,1085.059074,4.835367903,0.8,1.22,0.31,1.53,20.26143791,2,0,,,,,,
F23-6.jpg,13498.80292,13.49880292,1026.64037,1.02664037,345.2704679,146.3335403,447.8919467,0.368987581,1491.702893,1192.503087,5.588449746,0.78,1.25,0.31,1.56,19.87179487,2,0,,,,,,
F31-1.jpg,12785.46693,12.78546693,991.947847,0.991947847,355.9249238,145.7836403,388.6513233,0.391588211,1541.770895,1145.212362,5.546964369,0.81,1.02,0.3,1.32,22.72727273,2,0,,,,,,
F32-1.jpg,14561.5839,14.5615839,963.4628902,0.96346289,469.4347736,124.3710181,410.3154052,0.282741672,1523.122973,963.5583736,4.610653702,1.27,1.4,0.05,1.45,3.448275862,2,0,,,,,,
F32-2.jpg,12416.13087,12.41613087,915.4829341,0.915482934,335.3022788,134.4690235,421.9459475,0.355151769,1716.793391,1234.48195,6.658130189,1.13,0.97,0.19,1.16,16.37931034,2,0,,,,,,
F32-3.jpg,12963.00142,12.96300142,1022.720405,1.022720405,482.8775925,249.4772058,542.563583,0.486575362,1871.781626,1280.252566,7.528359343,1.13,1.23,0.14,1.37,10.2189781,2,0,,,,,,
F32-4.jpg,13582.96561,13.58296561,979.820271,0.979820271,403.6733897,276.037339,505.9858623,0.606902724,1577.121302,942.8232603,4.671376719,1.12,1.07,0.15,1.22,12.29508197,2,0,,,,,,
F33-1.jpg,12138.45195,12.13845195,931.2580833,0.931258083,223.196163,208.7631739,386.6636386,0.684626773,2493.748099,1654.062777,12.95848041,0.56,0.66,0.71,1.37,51.82481752,2,0,,,,,,
F33-2.jpg,11400.29317,11.40029317,848.7964974,0.848796497,208.9520999,196.6956837,308.5351809,0.76019524,2450.428148,1497.456197,11.52777804,0.58,0.64,0.88,1.52,57.89473684,2,0,,,,,,
F33-3.jpg,11182.42214,11.18242214,842.66909,0.84266909,245.3709034,138.6225194,305.1328993,0.50362057,2498.164202,1845.460955,14.48356083,0.67,0.56,1.12,1.68,66.66666667,2,0,,,,,,
F33-4.jpg,12335.21698,12.33521698,923.4815629,0.923481563,336.1294233,269.5403195,392.3362714,0.740021998,2716.700122,1704.551791,14.54793692,0.51,0.73,0.86,1.59,54.08805031,2,0,,,,,,
F33-5.jpg,11170.60744,11.17060744,806.7792151,0.806779215,312.0394817,213.0903327,375.5237452,0.619842145,2073.112518,1493.012541,9.723795927,,0.52,0.58,1.1,52.72727273,2,0,,,,,,
F33-6.jpg,12164.98223,12.16498223,883.5862711,0.883586271,289.1736887,263.9586993,394.942732,0.771677718,2253.168903,1414.103105,10.00977534,0.74,0.71,0.74,1.45,51.03448276,2,0,,,,,,
F33-7.jpg,12012.34757,12.01234757,859.031448,0.859031448,289.3270175,266.8737742,315.2554864,0.882836577,2524.279083,1697.811996,13.46407346,0.79,0.75,0.91,1.66,54.81927711,2,0,,,,,,
F33-8.jpg,11909.73707,11.90973707,870.5156699,0.87051567,273.5680502,169.5253762,312.8142769,0.578207659,2407.981562,1791.754818,13.55442953,0.81,0.65,0.89,1.54,57.79220779,2,0,,,,,,
F40-1.jpg,12938.88231,12.93888231,1022.528344,1.022528344,329.5166845,182.9597574,396.8903096,0.503738975,1681.082843,1192.857395,6.299805611,0.87,1.15,0.33,1.48,22.2972973,2,0,,,,,,
F40-2.jpg,13757.3296,13.7573296,1008.363676,1.008363676,415.9642032,256.8010906,555.6115296,0.528628046,1510.726709,1135.645107,5.389866984,0.84,1.41,0.16,1.57,10.1910828,2,0,,,,,,
F40-3.jpg,12459.73931,12.45973931,946.6547252,0.946654725,321.9876397,242.4288926,403.6935398,0.668141601,1371.556212,1050.340501,4.525777819,0.86,1.21,0.17,1.38,12.31884058,2,0,,,,,,
F40-4.jpg,12716.79328,12.71679328,908.9669018,0.908966902,424.8002283,178.1794881,472.2395147,0.397261079,1737.819176,1314.597589,7.177065707,0.84,1.1,0.35,1.45,24.13793103,2,0,,,,,,
F40-5.jpg,13361.68795,13.36168795,935.1351144,0.935135114,432.8404837,221.5452544,446.0185301,0.50416563,1229.691508,1053.726437,4.070741792,0.85,1.29,0.2,1.49,13.42281879,2,0,,,,,,
F45-1.jpg,12375,12.37458666,1017,1.016783323,364,193,357,0.536702984,1941,1768,10.78230748,0.83,0.89,0.57,1.46,39.04109589,2,0,,,,,,
F45-2.jpg,12850.23295,12.85023295,874.7054582,0.874705458,459.1918973,176.2355978,400.9184776,0.409797633,1903.15501,1487.053212,8.890991146,,0.95,0.65,1.6,40.625,2,0,,,,,,
F45-3.jpg,,,880.0262165,0.880026217,457.9761912,263.9210932,438.5107329,0.58878961,1796.853829,1560.612316,8.809622225,1.2,0.97,0.5,1.47,34.01360544,2,0,,,,,,
F45-4.jpg,12935.49279,12.93549279,914.7489387,0.914748939,442.8092133,257.2188774,532.2647612,0.527588438,1709.12739,1320.256837,7.088957374,1.15,1.05,0.45,1.5,30,2,0,,,,,,
F45-5.jpg,11866.06159,11.86606159,829.9269172,0.829926917,414.3154828,256.5652071,450.821721,0.593120273,1361.222406,829.319692,3.54650497,,0.85,0.23,1.08,21.2962963,2,0,,,,,,
F45-6.jpg,14190.12992,14.19012992,957.9197953,0.957919795,482.8775925,250.2030961,454.6199307,0.533768015,1708.262566,1318.520831,7.076053789,1.07,1.28,0.41,1.69,24.26035503,2,0,,,,,,
F45-7.jpg,12912.1532,12.9121532,987.7471466,0.987747147,440.0856122,225.8202183,516.1063188,0.472332407,1578.624002,1124.45735,5.576621836,,1.14,0.31,1.45,21.37931034,2,0,,,,,,
F46-1.jpg,12769.93907,12.76993907,891.9231637,0.891923164,346.1271277,153.6068408,379.4177297,0.423424794,1923.394548,1231.600544,7.441967318,,0.94,0.52,1.46,35.61643836,2,0,,,,,,
F46-10.jpg,12618,12.6178051,1004,1.004137071,311,267,494,0.66410249,2070,1624,10.55802971,,0.96,0.68,1.64,41.46341463,2,0,,,,,,
F46-11.jpg,12014.07631,12.01407631,842.9441891,0.842944189,403.7732142,234.5739036,428.9713642,0.563375397,2078.601541,1596.642843,10.42625948,1.13,0.87,0.7,1.57,44.58598726,2,0,,,,,,
F46-12.jpg,13266.32785,13.26632785,953.0199177,0.953019918,402.7905327,173.3535394,434.6799309,0.413993202,1819.144466,1522.830501,8.702985549,0.93,1.18,0.47,1.65,28.48484848,2,0,,,,,,
F46-13.jpg,13156.7434,13.1567434,918.9248592,0.918924859,471.7321125,149.1973039,263.9210932,0.405618579,1617.391059,872.329404,4.432462351,1.07,1.02,0.18,1.2,15,2,0,,,,,,
F46-14.jpg,12783.88642,12.78388642,918.8590711,0.918859071,376.1091566,239.1677124,449.2695261,0.579534503,1742.732753,1013.46405,5.548666812,1.11,0.9,0.33,1.23,26.82926829,2,0,,,,,,
F46-15.jpg,12913.5236,12.9135236,916.5095401,0.91650954,337.3792157,220.1877543,388.5130278,0.60666788,1243.049121,894.3130074,3.492427055,1.06,0.93,0.22,1.15,19.13043478,2,0,,,,,,
F46-16.jpg,12685.81587,12.68581587,911.0625288,0.911062529,376.8172497,240.4037333,461.8105092,0.573326439,2183.980951,1630.289828,11.18570008,1.08,1.07,0.59,1.66,35.54216867,2,0,,,,,,
F46-17.jpg,12962.11314,12.96211314,919.4334611,0.919433461,414.408588,260.2372232,431.4565538,0.615316107,2294.967872,1616.311476,11.65336025,1.09,1.06,0.8,1.86,43.01075269,2,0,,,,,,
F46-18.jpg,13239.99452,13.23999452,951.8022793,0.951802279,428.5438444,334.5962213,468.3971316,0.746083032,2321.030361,1836.05751,13.38802786,1.09,1.06,1.02,2.08,49.03846154,2,0,,,,,,
F46-19,,,,0,,,,,,,,1.1,1.16,0.6,1.76,34.09090909,2,0,,,,,,
F46-2.jpg,13200.28498,13.20028498,910.9695335,0.910969534,405.4356696,233.3811232,432.664413,0.556929006,2092.300663,1338.278605,8.796707133,0.78,1.17,0.47,1.64,28.65853659,2,0,,,,,,
F46-20.jpg,13216.34211,13.21634211,1028.479116,1.028479116,394.8465062,210.3121941,449.1140004,0.49839345,1947.726736,1538.906101,9.416503087,1.1,1.13,0.53,1.66,31.92771084,2,0,,,,,,
F46-21.jpg,12699.63214,12.69963214,911.5577926,0.911557793,340.6619034,191.7036139,409.808773,0.510889019,2126.791049,1620.073349,10.82452898,1.11,1.04,0.67,1.71,39.18128655,2,0,,,,,,
F46-22.jpg,13305.7235,13.3057235,946.8816517,0.946881652,363.3409535,229.9197181,413.9181957,0.591616627,1950.748417,1492.452421,9.146422607,1.12,1.13,0.67,1.8,37.22222222,2,0,,,,,,
F46-23.jpg,12702.82674,12.70282674,987.7376166,0.987737617,388.7555194,257.4911544,376.8172497,0.672675844,2111.266498,1621.023765,10.75181898,1.09,1.14,0.79,1.93,40.93264249,2,0,,,,,,
F46-3.jpg,13304.2672,13.3042672,907.3757678,0.907375768,401.2341898,219.782624,474.555691,0.501907201,2024.789162,1383.273987,8.799085208,0.77,0.93,0.45,1.38,32.60869565,2,0,,,,,,
F46-4.jpg,13361.50788,13.36150788,1014.237156,1.014237156,455.6454095,282.7101781,528.7821015,0.574364643,1778.918755,1339.265179,7.484662075,0.75,1.05,0.39,1.44,27.08333333,2,0,,,,,,
F46-5.jpg,11623.7307,11.6237307,831.7358275,0.831735827,342.3381225,247.1321041,401.5647184,0.66442038,2099.651585,1301.229028,8.583224717,0.76,0.94,0.51,1.45,35.17241379,2,0,,,,,,
F46-6.jpg,12570.7988,12.5707988,962.8086895,0.96280869,344.6083954,205.3830245,410.5697764,0.54393263,1779.760203,1366.541241,7.640710414,0.79,0.95,0.48,1.43,33.56643357,2,0,,,,,,
F46-7.jpg,13365,13.36502515,875,0.874524947,377,227,471,0.535991419,1972,1145,7.090334021,0.88,1.06,0.41,1.47,27.89115646,2,0,,,,,,
F46-8.jpg,12205,12.20484926,899,0.899489588,331,218,339,0.652054964,1914,1477,8.879861573,0.83,0.82,0.46,1.28,35.9375,2,0,,,,,,
F46-9.jpg,12607,12.60653255,937,0.937300007,366,215,319,0.628075131,1827,1562,8.969133259,0.85,0.95,0.59,1.54,38.31168831,2,0,,,,,,
F47-1.jpg,12960.83962,12.96083962,926.019216,0.926019216,399.1856837,256.5784628,490.754314,0.57661969,1930.117328,1228.529158,7.44935522,0.83,1.15,0.33,1.48,22.2972973,2,0,,,,,,
F47-10.jpg,12692,12.69216506,880,0.879811854,272,155,323,0.522533192,1834,1724,9.933568901,0.81,0.95,0.63,1.58,39.87341772,2,0,,,,,,
F47-11.jpg,14340.23851,14.34023851,917.6461182,0.917646118,473.7386436,120.9271789,460.6362262,0.25884082,2058.660779,1388.478246,8.979938789,1.11,1.31,0.4,1.71,23.39181287,2,0,,,,,,
F47-12.jpg,12954.49609,12.95449609,899.6463786,0.899646379,403.2165425,262.5466512,426.7232207,0.63268845,2075.916571,1330.470382,8.676900406,1.09,1.02,0.49,1.51,32.45033113,2,0,,,,,,
F47-13.jpg,12455.54511,12.45554511,905.9455549,0.905945555,386.1198583,195.6362558,411.74531,0.490399289,1109.236876,754.4126458,2.628952653,1.12,1.14,0.27,1.41,19.14893617,2,0,,,,,,
F47-14.jpg,12341.26193,12.34126193,901.2190403,0.90121904,396.6712091,229.9197181,403.9853602,0.574327938,1590.0414,1124.968653,5.619508844,1.08,0.95,,,,2,0,,,,,,
F47-15.jpg,12949.06056,12.94906056,908.749798,0.908749798,393.142506,274.583639,479.3031768,0.62945727,2000.937033,1419.337042,8.922128323,,1.01,0.67,1.68,39.88095238,2,0,,,,,,
F47-2.jpg,12405.43072,12.40543072,934.7004521,0.934700452,342.1788505,210.2517959,324.2866683,0.630945758,1775.24365,1338.060336,7.462479836,0.8,0.87,0.5,1.37,36.49635036,2,0,,,,,,
F47-3.jpg,12826.5797,12.8265797,970.4028547,0.970402855,358.1363387,192.2027349,480.5563886,0.458338862,1678.420513,1151.282189,6.070606329,0.81,0.99,0.34,1.33,25.56390977,2,0,,,,,,
F47-4.jpg,12051.68309,12.05168309,811.5506478,0.811550648,339.5254191,200.0920748,359.0293453,0.572874411,1806.320976,1481.772944,8.408646436,0.77,0.83,0.48,1.31,36.64122137,2,0,,,,,,
F47-5.jpg,12440.77338,12.44077338,927.3478244,0.927347824,365.7237772,239.2568501,411.6275672,0.615569399,1925.088334,1300.759333,7.866782063,0.79,0.82,0.31,1.13,27.43362832,2,0,,,,,,
F47-6.jpg,12974.53436,12.97453436,954.5069913,0.954506991,382.4422284,230.9675623,440.632933,0.561230792,1967.305088,1197.329586,7.400054786,0.8,0.91,0.52,1.43,36.36363636,2,0,,,,,,
F47-7.jpg,11223,11.22265741,,0,385,217,411,0.544615712,2466,2092,16.20774378,,0.57,1.1,1.67,65.86826347,2,0,,,,,,
F47-8.jpg,12073,12.07286918,892,0.892342298,333,213,406,0.57484417,2162,1590,10.79964526,0.84,0.76,0.79,1.55,50.96774194,2,0,,,,,,
F47-9.jpg,13051,13.05137113,893,0.893290153,387,209,436,0.508697855,1964,1568,9.677243071,0.79,0.94,0.73,1.67,43.71257485,2,0,,,,,,
F48-1.jpg,,,854.4166599,0.85441666,326.660417,204.9694457,258.1209598,0.701012221,2165.030821,1769.479629,12.03536197,0.77,0.78,0.73,1.51,48.34437086,2,0,,,,,,
F48-10.jpg,12726.55833,12.72655833,802.3548118,0.802354812,327.003715,142.5204176,392.8257236,0.395983854,2189.459669,1648.229159,11.33715407,0.8,0.9,0.83,1.73,47.97687861,2,0,,,,,,
F48-11.jpg,13093.38377,13.09338377,912.1203913,0.912120391,519.557039,337.255385,496.2994545,0.663982338,2674.338497,1788.185026,15.02374956,0.8,1.04,0.73,1.77,41.24293785,2,0,,,,,,
F48-12.jpg,13202.03205,13.20203205,822.3734746,0.822373475,541.8368748,281.7693658,485.9270964,0.548315321,2014.286935,1478.180679,9.354021483,0.76,1.24,0.55,1.79,30.72625698,2,0,,,,,,
F48-13.jpg,13308.33803,13.30833803,916.3517472,0.916351747,398.3483174,242.2772324,549.230807,0.511360426,2121.708997,1302.307381,8.680581638,0.79,1.18,0.45,1.63,27.60736196,2,0,,,,,,
F48-14.jpg,13235.06614,13.23506614,898.5800143,0.898580014,400.9817517,235.4967552,590.1066536,0.475228555,1751.937023,1330.624242,7.323579961,0.78,1.31,0.25,1.56,16.02564103,2,0,,,,,,
F48-15.jpg,12836.71645,12.83671645,866.5956181,0.866595618,323.8986421,239.1753495,445.3588991,0.621834266,1962.22268,1449.553267,8.935769879,0.8,1.06,0.67,1.73,38.7283237,2,0,,,,,,
F48-16.jpg,12899.6861,12.8996861,932.5195742,0.932519574,437.2337498,269.7318181,492.7021961,0.580108381,2051.967085,1392.598685,8.977302854,0.81,1.32,0.45,1.77,25.42372881,2,0,,,,,,
F48-17.jpg,12488.58762,12.48858762,937.3121183,0.937312118,351.6638429,198.8339265,384.5407928,0.540159398,2094.827055,1584.740212,10.42931436,0.82,0.99,0.68,1.67,40.71856287,2,0,,,,,,
F48-18.jpg,13255.25077,13.25525077,922.3420336,0.922342034,342.680208,222.3030879,470.270143,0.546904464,2136.796688,1312.839385,8.813010848,0.82,1.11,0.46,1.57,29.29936306,2,0,,,,,,
F48-19.jpg,11615.49565,11.61549565,870.8217042,0.870821704,344.8016239,261.6511058,411.6275672,0.691805945,1503.321375,1134.555148,5.35829906,0.71,0.98,,,,2,0,,,,,,
F48-2.jpg,12374.80088,12.37480088,930.3932099,0.93039321,366.2317505,185.381866,380.0330932,0.496825939,1982.388814,1246.659113,7.764009538,0.8,0.75,0.45,1.2,37.5,2,0,,,,,,
F48-20.jpg,13426,13.42601936,912,0.911817698,296,141,360,0.430085454,2421,1738,13.21962459,0.73,0.98,0.84,1.82,46.15384615,2,0,,,,,,
F48-21.jpg,12516,12.51627228,900,0.899646379,292,218,346,0.684583547,2216,1758,12.23462476,0.79,0.79,0.99,1.78,55.61797753,2,0,,,,,,
F48-22.jpg,12158,12.15757996,905,0.904992252,366,215,464,0.518632512,2454,1843,14.20616282,0.93,0.85,1.08,1.93,55.95854922,2,0,,,,,,
F48-23.jpg,12215,12.21505615,930,0.929545376,346,230,329,0.681928447,2195,1652,11.39115657,0.84,0.86,0.88,1.74,50.57471264,2,0,,,,,,
F48-24.jpg,12523,12.52301009,1001,1.001346421,390,205,370,0.539992083,2048,1449,9.322652305,0.87,0.96,0.61,1.57,38.85350318,2,0,,,,,,
F48-25.jpg,13040,13.03987145,960,0.959694526,458,242,488,0.511777754,2271,1819,12.97589321,0.77,0.88,0.27,1.15,23.47826087,2,0,,,,,,
F48-26.jpg,12544,12.54418611,910,0.9099658,298,168,336,0.532127752,2045,1107,7.112335155,0.84,0.96,0.89,1.85,48.10810811,2,0,,,,,,
F48-27.jpg,12526,12.52576938,993,0.992950139,344,232,333,0.685303394,2231,1635,11.45692888,0.89,0.9,0.77,1.67,46.10778443,2,0,,,,,,
F48-28.jpg,12617,12.61739838,912,0.911526846,299,239,442,0.646400618,2296,1402,10.11460083,0.81,0.89,0.64,1.53,41.83006536,2,0,,,,,,
F48-29.jpg,13215,13.21450929,928,0.928300325,407,191,521,0.412777717,2196,1232,8.497952053,0.99,1.05,0.41,1.46,28.08219178,2,0,,,,,,
F48-3.jpg,13149.44053,13.14944053,893.1740312,0.893174031,384.6445198,266.6371068,467.2652858,0.625974968,2086.480295,1369.782832,8.978742404,0.76,0.95,0.55,1.5,36.66666667,2,0,,,,,,
F48-4.jpg,12865.46992,12.86546992,920.7205973,0.920720597,523.3569711,271.8506001,433.4904774,0.568221404,2519.104693,1612.227304,12.75915739,0.76,0.93,0.53,1.46,36.30136986,2,0,,,,,,
F48-5.jpg,12874.52641,12.87452641,883.1092145,0.883109215,355.1581771,256.5310279,379.891054,0.697996861,2334.136917,1709.222615,12.53356056,0.74,0.89,0.7,1.59,44.02515723,2,0,,,,,,
F48-6.jpg,11687.66257,11.68766257,880.2412435,0.880241243,354.8049979,245.1563146,366.9967457,0.679289893,1640.98006,1044.461667,5.384499183,0.73,0.76,0.31,1.07,28.97196262,2,0,,,,,,
F48-7.jpg,13177.52314,13.17752314,886.5094524,0.886509452,442.5920064,261.8579017,404.1477541,0.618508576,2047.702625,1783.302125,11.47205763,0.75,0.91,0.96,1.87,51.3368984,2,0,,,,,,
